,target_name_x,accession_1_x,query_name_x,accession_2_x,E-value_1_x,score_1_x,bias_1_x,E-value_2_x,score_2_x,bias_2_x,exp_x,reg_x,clu_x,ov_x,env_x,dom_x,rep_x,inc_x,description_x,TC,new_encoded_TC_2,accession_code,subfamilies,target_name_y,accession_1_y,query_name_y,accession_2_y,E-value_1_y,score_1_y,bias_1_y,E-value_2_y,score_2_y,bias_2_y,exp_y,reg_y,clu_y,ov_y,env_y,dom_y,rep_y,inc_y,description_y,D_classes,host,Names
42,tr|A0A067YVW7|A0A067YVW7_9CAUD,-,cluster_4,-,0.0,1921.8,39.5,0.0,1917.8,39.5,1.9,1,1,0,1,1,1,1,Tail fiber protein OS=Escherichia phage vB_EcoS_AHP42 OX=1416028 GN=AHP42_25 PE=4 SV=1,TC4,TC4TC3TC9,A0A067YVW7,Drexlerviridae,tr|A0A067YVW7|A0A067YVW7_9CAUD,-,cluster_D39,-,1.3e-78,262.6,1.9,1.4e-78,262.6,0.1,2.0,2,0,0,2,2,1,1,Tail fiber protein OS=Escherichia phage vB_EcoS_AHP42 OX=1416028 GN=AHP42_25 PE=4 SV=1,D39,Escherichia,Escherichia phage vB_EcoS_AHP42.
43,tr|A0A067YWB8|A0A067YWB8_9CAUD,-,cluster_4,-,0.0,1915.1,40.1,0.0,1911.0,40.1,1.9,1,1,0,1,1,1,1,Tail fiber protein OS=Escherichia phage vB_EcoS_AKS96 OX=1416031 GN=AKS96_23 PE=4 SV=1,TC4,TC4TC3TC9,A0A067YWB8,Drexlerviridae,tr|A0A067YWB8|A0A067YWB8_9CAUD,-,cluster_D39,-,2.5000000000000003e-78,261.7,1.4,4.3e-78,261.0,0.1,2.1,2,0,0,2,2,1,1,Tail fiber protein OS=Escherichia phage vB_EcoS_AKS96 OX=1416031 GN=AKS96_23 PE=4 SV=1,D39,Escherichia,Escherichia phage vB_EcoS_AKS96.
44,tr|A0A067YY41|A0A067YY41_9CAUD,-,cluster_4,-,0.0,1924.2,39.3,0.0,1920.2,39.3,1.9,1,1,0,1,1,1,1,Tail fiber protein OS=Escherichia phage bV_EcoS_AHP24 OX=1416027 GN=AHP24_24 PE=4 SV=1,TC4,TC4TC3TC9,A0A067YY41,Drexlerviridae,tr|A0A067YY41|A0A067YY41_9CAUD,-,cluster_D39,-,4.1000000000000003e-78,261.0,2.0,4.3e-78,261.0,0.1,2.1,2,0,0,2,2,1,1,Tail fiber protein OS=Escherichia phage bV_EcoS_AHP24 OX=1416027 GN=AHP24_24 PE=4 SV=1,D39,Escherichia,Escherichia phage bV_EcoS_AHP24.
45,tr|A0A067YYE5|A0A067YYE5_9CAUD,-,cluster_4,-,0.0,1924.2,39.4,0.0,1920.2,39.4,1.9,1,1,0,1,1,1,1,Tail fiber protein OS=Escherichia phage vB_EcoS_AHS24 OX=1416030 GN=AHS24_25 PE=4 SV=1,TC4,TC4TC3TC9,A0A067YYE5,Drexlerviridae,tr|A0A067YYE5|A0A067YYE5_9CAUD,-,cluster_D39,-,4.1000000000000003e-78,261.0,2.0,4.3e-78,261.0,0.1,2.1,2,0,0,2,2,1,1,Tail fiber protein OS=Escherichia phage vB_EcoS_AHS24 OX=1416030 GN=AHS24_25 PE=4 SV=1,D39,Escherichia,Escherichia phage vB_EcoS_AHS24.
46,tr|A0A067ZJ32|A0A067ZJ32_9CAUD,-,cluster_0,-,0.0,2165.7,59.8,0.0,2165.5,59.8,1.0,1,0,0,1,1,1,1,Long tail fiber proximal subunit OS=Escherichia phage vB_EcoM_PhAPEC2 OX=1391224 GN=PhAPEC2_231 PE=4,TC0,TC0TC14,A0A067ZJ32,Straboviridae,tr|A0A067ZJ32|A0A067ZJ32_9CAUD,-,cluster_D38,-,6.3999999999999996e-114,374.2,37.3,1.5e-54,182.8,11.9,4.0,3,1,1,4,4,4,3,Long tail fiber proximal subunit OS=Escherichia phage vB_EcoM_PhAPEC2 OX=1391224 GN=PhAPEC2_231 PE=4,D38,Escherichia,Escherichia phage vB_EcoM_PhAPEC2.
47,tr|A0A067ZJE6|A0A067ZJE6_9CAUD,-,cluster_0,-,1.2e-18,65.8,14.5,8.3e-10,36.5,4.1,3.1,1,1,2,3,3,3,3,Short tail fibers OS=Escherichia phage vB_EcoM_PhAPEC2 OX=1391224 GN=PhAPEC2_155 PE=4 SV=1,TC0,TC0,A0A067ZJE6,Straboviridae,tr|A0A067ZJE6|A0A067ZJE6_9CAUD,-,cluster_D38,-,2.1e-27,95.2,14.2,3.3e-10,39.8,0.7,3.7,3,1,0,3,3,3,3,Short tail fibers OS=Escherichia phage vB_EcoM_PhAPEC2 OX=1391224 GN=PhAPEC2_155 PE=4 SV=1,D38,Escherichia,Escherichia phage vB_EcoM_PhAPEC2.
48,tr|A0A067ZKJ7|A0A067ZKJ7_9CAUD,-,cluster_11,-,4.1e-123,409.1,7.0,4.6000000000000004e-123,408.9,7.0,1.0,1,0,0,1,1,1,1,Distal hinge connector of long tail fiber OS=Escherichia phage vB_EcoM_PhAPEC2 OX=1391224 GN=PhAPEC2,TC11,TC11,A0A067ZKJ7,Straboviridae,tr|A0A067ZKJ7|A0A067ZKJ7_9CAUD,-,cluster_D81,-,6.2e-35,118.6,0.3,1.2e-34,117.8,0.3,1.5,1,0,0,1,1,1,1,Distal hinge connector of long tail fiber OS=Escherichia phage vB_EcoM_PhAPEC2 OX=1391224 GN=PhAPEC2,D81,Escherichia,Escherichia phage vB_EcoM_PhAPEC2.
49,tr|A0A076G6V7|A0A076G6V7_9CAUD,-,cluster_1,-,1.9e-104,349.3,9.8,1.1e-103,346.8,9.8,1.8,1,1,0,1,1,1,1,Putative tail fiber protein OS=Escherichia phage Av-05 OX=1527519 GN=Av05_00100 PE=4 SV=1,TC1,TC1,A0A076G6V7,Vequintavirinae,tr|A0A076G6V7|A0A076G6V7_9CAUD,-,cluster_D68,-,6.300000000000001e-36,122.4,0.0,1.5e-35,121.2,0.0,1.7,1,0,0,1,1,1,1,Putative tail fiber protein OS=Escherichia phage Av-05 OX=1527519 GN=Av05_00100 PE=4 SV=1,D68,Escherichia,Escherichia phage Av-05.
50,tr|A0A076G6W3|A0A076G6W3_9CAUD,-,cluster_8,-,1.3e-136,456.3,29.3,1.4e-136,456.1,29.3,1.0,1,0,0,1,1,1,1,Putative tail fiber protein OS=Escherichia phage Av-05 OX=1527519 GN=Av05_00105 PE=4 SV=1,TC8,TC8TC10,A0A076G6W3,Vequintavirinae,tr|A0A076G6W3|A0A076G6W3_9CAUD,-,cluster_D32,-,2.7e-52,177.7,29.2,4.5e-52,177.0,29.2,1.4,1,0,0,1,1,1,1,Putative tail fiber protein OS=Escherichia phage Av-05 OX=1527519 GN=Av05_00105 PE=4 SV=1,D32,Escherichia,Escherichia phage Av-05.
51,tr|A0A076GAF6|A0A076GAF6_9CAUD,-,cluster_12,-,1.7e-19,68.7,1.7,2.7e-19,68.0,1.7,1.2,1,0,0,1,1,1,1,Tail fiber protein OS=Aeromonas phage pAh6-C OX=1505227 GN=AH6C_025 PE=4 SV=1,TC12,TC12,A0A076GAF6,Chaseviridae,tr|A0A076GAF6|A0A076GAF6_9CAUD,-,cluster_D47,-,3.1e-20,72.2,3.8,1e-19,70.6,1.4,2.5,2,1,0,2,2,2,1,Tail fiber protein OS=Aeromonas phage pAh6-C OX=1505227 GN=AH6C_025 PE=4 SV=1,D47,Aeromonas,Aeromonas phage pAh6-C.
52,tr|A0A076YJ92|A0A076YJ92_9CAUD,-,cluster_4,-,0.0,1780.1,13.0,0.0,1779.9,13.0,1.0,1,0,0,1,1,1,1,Putative tail fiber tip protein OS=Escherichia phage EK99P-1 OX=1527514 GN=EK99P-1_0024 PE=4 SV=1,TC4,TC4TC3TC9,A0A076YJ92,unclassified,tr|A0A076YJ92|A0A076YJ92_9CAUD,-,cluster_D9,-,4.9000000000000003e-119,395.8,20.4,4.9000000000000003e-119,395.8,20.4,1.9,2,0,0,2,2,1,1,Putative tail fiber tip protein OS=Escherichia phage EK99P-1 OX=1527514 GN=EK99P-1_0024 PE=4 SV=1,D9,Escherichia,Escherichia phage EK99P-1.
53,tr|A0A076YK27|A0A076YK27_9CAUD,-,cluster_0,-,4.8e-18,63.8,6.3,4.3e-11,40.8,0.2,2.5,1,1,1,2,2,2,2,Short tail fiber protein OS=Citrobacter phage Miller OX=1527524 GN=CPTMiller_00206 PE=4 SV=1,TC0,TC0,A0A076YK27,Straboviridae,tr|A0A076YK27|A0A076YK27_9CAUD,-,cluster_D38,-,1.0999999999999998e-24,86.5,8.8,5.8e-12,45.5,0.1,3.7,4,0,0,4,4,3,3,Short tail fiber protein OS=Citrobacter phage Miller OX=1527524 GN=CPTMiller_00206 PE=4 SV=1,D38,Citrobacter,Citrobacter phage Miller.
54,tr|A0A076YLH7|A0A076YLH7_9CAUD,-,cluster_0,-,2.3e-257,856.6,60.1,6.100000000000001e-248,825.4,58.9,2.0,2,0,0,2,2,2,2,Long tail fiber OS=Citrobacter phage Miller OX=1527524 GN=CPTMiller_00264 PE=4 SV=1,TC0,TC0,A0A076YLH7,Straboviridae,tr|A0A076YLH7|A0A076YLH7_9CAUD,-,cluster_D38,-,3e-80,265.6,79.2,6.9e-48,161.3,11.7,7.0,4,2,4,8,8,6,6,Long tail fiber OS=Citrobacter phage Miller OX=1527524 GN=CPTMiller_00264 PE=4 SV=1,D38,Citrobacter,Citrobacter phage Miller.
55,tr|A0A077SLH1|A0A077SLH1_9CAUD,-,cluster_14,-,1.4999999999999998e-24,85.7,0.1,1.4999999999999998e-24,85.7,0.1,2.0,1,1,0,2,2,1,1,Tail fiber protein Sc OS=Escherichia phage RCS47 OX=1590550 GN=sc PE=4 SV=1,TC14,TC14,A0A077SLH1,unclassified,tr|A0A077SLH1|A0A077SLH1_9CAUD,-,cluster_D40,-,1.2e-24,85.8,0.5,8.1e-24,83.1,0.0,2.6,3,0,0,3,3,1,1,Tail fiber protein Sc OS=Escherichia phage RCS47 OX=1590550 GN=sc PE=4 SV=1,D40,Escherichia,Escherichia phage RCS47.
56,tr|A0A088CC33|A0A088CC33_9CAUD,-,cluster_14,-,1.9e-16,58.9,0.0,2.6e-16,58.4,0.0,1.1,1,0,0,1,1,1,1,Tail fiber protein OS=Shigella phage POCJ13 OX=1498227 PE=4 SV=1,TC14,TC14,A0A088CC33,Sepvirinae,tr|A0A088CC33|A0A088CC33_9CAUD,-,cluster_D12,-,2e-13,50.2,0.1,4e-13,49.3,0.1,1.5,1,0,0,1,1,1,1,Tail fiber protein OS=Shigella phage POCJ13 OX=1498227 PE=4 SV=1,D12,Shigella,Shigella phage POCJ13.
57,tr|A0A088F649|A0A088F649_9CAUD,-,cluster_16,-,3.6e-130,435.2,27.5,7.2e-130,434.2,27.5,1.5,1,0,0,1,1,1,1,Tail fiber protein OS=Yersinia phage vB_YenP_AP5 OX=1536611 GN=vBYenPAB5_0040 PE=4 SV=1,TC16,TC16,A0A088F649,Autographiviridae,tr|A0A088F649|A0A088F649_9CAUD,-,cluster_D66,-,6.5e-72,239.5,4.2,1.6000000000000001e-71,238.3,2.7,2.4,2,0,0,2,2,1,1,Tail fiber protein OS=Yersinia phage vB_YenP_AP5 OX=1536611 GN=vBYenPAB5_0040 PE=4 SV=1,D66,Yersinia,Yersinia phage vB_YenP_AP5.
58,tr|A0A088FRB0|A0A088FRB0_9CAUD,-,cluster_0,-,0.0,2157.7,60.5,0.0,2157.5,60.5,1.0,1,0,0,1,1,1,1,Proximal long tail fiber OS=Shigella phage Shf125875 OX=1541825 PE=4 SV=1,TC0,TC0TC14,A0A088FRB0,Straboviridae,tr|A0A088FRB0|A0A088FRB0_9CAUD,-,cluster_D38,-,2.3999999999999998e-113,372.3,40.4,1.5e-54,182.8,11.9,4.3,3,1,1,4,4,4,3,Proximal long tail fiber OS=Shigella phage Shf125875 OX=1541825 PE=4 SV=1,D38,Shigella,Shigella phage Shf125875.
59,tr|A0A088FSG0|A0A088FSG0_9CAUD,-,cluster_11,-,1.6e-124,413.7,6.6,1.7e-124,413.5,6.6,1.0,1,0,0,1,1,1,1,Distal hinge connector of long tail fiber OS=Shigella phage Shf125875 OX=1541825 PE=4 SV=1,TC11,TC11,A0A088FSG0,Straboviridae,tr|A0A088FSG0|A0A088FSG0_9CAUD,-,cluster_D81,-,6e-35,118.7,0.3,1.2e-34,117.8,0.3,1.5,1,0,0,1,1,1,1,Distal hinge connector of long tail fiber OS=Shigella phage Shf125875 OX=1541825 PE=4 SV=1,D81,Shigella,Shigella phage Shf125875.
60,tr|A0A088FVV6|A0A088FVV6_9CAUD,-,cluster_0,-,6.2e-19,66.8,12.4,6.3e-10,36.9,3.5,3.1,1,1,2,3,3,3,3,Short tail fibers protein OS=Shigella phage Shf125875 OX=1541825 PE=4 SV=1,TC0,TC0,A0A088FVV6,Straboviridae,tr|A0A088FVV6|A0A088FVV6_9CAUD,-,cluster_D38,-,2.2000000000000002e-27,95.2,13.1,6.3e-10,38.9,0.3,3.7,3,1,0,3,3,3,3,Short tail fibers protein OS=Shigella phage Shf125875 OX=1541825 PE=4 SV=1,D38,Shigella,Shigella phage Shf125875.
61,tr|A0A097BX16|A0A097BX16_9CAUD,-,cluster_0,-,1.2e-14,52.5,8.4,1.9e-14,51.9,8.4,1.2,1,0,0,1,1,1,1,Uncharacterized protein OS=Shigella phage pSs-1 OX=1551641 GN=pSs1_00170 PE=4 SV=1,TC0,TC0,A0A097BX16,Straboviridae,tr|A0A097BX16|A0A097BX16_9CAUD,-,cluster_D38,-,7.599999999999999e-24,83.8,8.3,1.5e-10,40.9,0.5,3.9,3,1,0,3,3,3,3,Uncharacterized protein OS=Shigella phage pSs-1 OX=1551641 GN=pSs1_00170 PE=4 SV=1,D38,Shigella,Shigella phage pSs-1.
62,tr|A0A097BX96|A0A097BX96_9CAUD,-,cluster_0,-,0.0,2958.3,55.7,0.0,2958.1,55.7,1.0,1,0,0,1,1,1,1,Long tail fiber proximal subunit OS=Shigella phage pSs-1 OX=1551641 GN=pSs1_00252 PE=4 SV=1,TC0,TC0TC14,A0A097BX96,Straboviridae,tr|A0A097BX96|A0A097BX96_9CAUD,-,cluster_D38,-,1.4999999999999999e-120,395.5,34.5,3.2e-60,201.0,13.7,4.0,3,0,0,3,3,3,3,Long tail fiber proximal subunit OS=Shigella phage pSs-1 OX=1551641 GN=pSs1_00252 PE=4 SV=1,D38,Shigella,Shigella phage pSs-1.
63,tr|A0A097BXC2|A0A097BXC2_9CAUD,-,cluster_11,-,2.8e-144,478.3,9.9,3.1e-144,478.1,9.9,1.0,1,0,0,1,1,1,1,Uncharacterized protein OS=Shigella phage pSs-1 OX=1551641 GN=pSs1_00254 PE=4 SV=1,TC11,TC11,A0A097BXC2,Straboviridae,tr|A0A097BXC2|A0A097BXC2_9CAUD,-,cluster_D81,-,9.2e-42,140.5,0.5,1.8e-41,139.5,0.5,1.5,1,0,0,1,1,1,1,Uncharacterized protein OS=Shigella phage pSs-1 OX=1551641 GN=pSs1_00254 PE=4 SV=1,D81,Shigella,Shigella phage pSs-1.
64,tr|A0A097EYF8|A0A097EYF8_9CAUD,-,cluster_8,-,3.1e-17,62.1,47.1,3.9e-10,38.7,2.2,12.6,1,1,10,12,12,5,3,Long tail fiber proximal subunit OS=Escherichia phage 121Q OX=1555202 GN=571 PE=4 SV=1,TC8,TC8,A0A097EYF8,unclassified,tr|A0A097EYF8|A0A097EYF8_9CAUD,-,cluster_D31,-,1.4e-16,60.4,5.9,1.4e-16,60.4,5.9,6.5,6,1,0,6,6,1,1,Long tail fiber proximal subunit OS=Escherichia phage 121Q OX=1555202 GN=571 PE=4 SV=1,D31,Escherichia,Escherichia phage 121Q.
65,tr|A0A097J174|A0A097J174_BPR03,-,cluster_0,-,3.2e-15,54.4,8.8,5.1e-15,53.8,8.8,1.2,1,0,0,1,1,1,1,Short tail fiber OS=Enterobacteria phage RB3 OX=31533 GN=RB3_157 PE=4 SV=1,TC0,TC0,A0A097J174,Straboviridae,tr|A0A097J174|A0A097J174_BPR03,-,cluster_D38,-,6.7e-24,83.9,10.3,3.1e-10,39.9,1.4,4.2,3,1,1,4,4,4,3,Short tail fiber OS=Enterobacteria phage RB3 OX=31533 GN=RB3_157 PE=4 SV=1,D38,Enterobacteria,Enterobacteria phage RB3
66,tr|A0A097J1C1|A0A097J1C1_BPR03,-,cluster_0,-,0.0,3000.9,58.3,0.0,3000.7,58.3,1.0,1,0,0,1,1,1,1,Long tail fiber proximal subunit OS=Enterobacteria phage RB3 OX=31533 GN=RB3_244 PE=4 SV=1,TC0,TC0TC14,A0A097J1C1,Straboviridae,tr|A0A097J1C1|A0A097J1C1_BPR03,-,cluster_D38,-,1.9000000000000001e-119,392.0,41.5,1.2e-60,202.5,13.9,4.2,4,0,0,4,4,3,3,Long tail fiber proximal subunit OS=Enterobacteria phage RB3 OX=31533 GN=RB3_244 PE=4 SV=1,D38,Enterobacteria,Enterobacteria phage RB3
67,tr|A0A097J1D9|A0A097J1D9_BPR03,-,cluster_11,-,3.2e-88,295.0,7.5,3.8e-88,294.7,7.5,1.1,1,0,0,1,1,1,1,Hinge connector of long tail fiber distal connector OS=Enterobacteria phage RB3 OX=31533 GN=RB3_246,TC11,TC11,A0A097J1D9,Straboviridae,tr|A0A097J1D9|A0A097J1D9_BPR03,-,cluster_D81,-,4.1e-39,132.0,0.6,4.1e-39,132.0,0.6,1.8,2,0,0,2,2,1,1,Hinge connector of long tail fiber distal connector OS=Enterobacteria phage RB3 OX=31533 GN=RB3_246,D81,Enterobacteria,Enterobacteria phage RB3
68,tr|A0A097J1U6|A0A097J1U6_9CAUD,-,cluster_0,-,3.2e-15,54.4,8.8,5.1e-15,53.8,8.8,1.2,1,0,0,1,1,1,1,Short tail fiber OS=Enterobacteria phage RB5 OX=1112578 GN=RB5_156 PE=4 SV=1,TC0,TC0,A0A097J1U6,Straboviridae,tr|A0A097J1U6|A0A097J1U6_9CAUD,-,cluster_D38,-,6.7e-24,83.9,10.3,3.1e-10,39.9,1.4,4.2,3,1,1,4,4,4,3,Short tail fiber OS=Enterobacteria phage RB5 OX=1112578 GN=RB5_156 PE=4 SV=1,D38,Enterobacteria,Enterobacteria phage RB5.
69,tr|A0A097J232|A0A097J232_9CAUD,-,cluster_0,-,0.0,3000.9,58.3,0.0,3000.7,58.3,1.0,1,0,0,1,1,1,1,Long tail fiber proximal subunit OS=Enterobacteria phage RB5 OX=1112578 GN=RB5_242 PE=4 SV=1,TC0,TC0TC14,A0A097J232,Straboviridae,tr|A0A097J232|A0A097J232_9CAUD,-,cluster_D38,-,1.9000000000000001e-119,392.0,41.5,1.2e-60,202.5,13.9,4.2,4,0,0,4,4,3,3,Long tail fiber proximal subunit OS=Enterobacteria phage RB5 OX=1112578 GN=RB5_242 PE=4 SV=1,D38,Enterobacteria,Enterobacteria phage RB5.
70,tr|A0A097J276|A0A097J276_9CAUD,-,cluster_11,-,3.2e-88,295.0,7.5,3.8e-88,294.7,7.5,1.1,1,0,0,1,1,1,1,Hinge connector of long tail fiber distal connector OS=Enterobacteria phage RB5 OX=1112578 GN=RB5_24,TC11,TC11,A0A097J276,Straboviridae,tr|A0A097J276|A0A097J276_9CAUD,-,cluster_D81,-,4.1e-39,132.0,0.6,4.1e-39,132.0,0.6,1.8,2,0,0,2,2,1,1,Hinge connector of long tail fiber distal connector OS=Enterobacteria phage RB5 OX=1112578 GN=RB5_24,D81,Enterobacteria,Enterobacteria phage RB5.
71,tr|A0A097J2P6|A0A097J2P6_BPR06,-,cluster_0,-,3.2e-15,54.4,8.8,5.1e-15,53.8,8.8,1.2,1,0,0,1,1,1,1,Short tail fiber OS=Enterobacteria phage RB6 OX=69610 GN=RB6_156 PE=4 SV=1,TC0,TC0,A0A097J2P6,Straboviridae,tr|A0A097J2P6|A0A097J2P6_BPR06,-,cluster_D38,-,6.7e-24,83.9,10.3,3.1e-10,39.9,1.4,4.2,3,1,1,4,4,4,3,Short tail fiber OS=Enterobacteria phage RB6 OX=69610 GN=RB6_156 PE=4 SV=1,D38,Enterobacteria,Enterobacteria phage RB6
72,tr|A0A097J2Y8|A0A097J2Y8_BPR06,-,cluster_11,-,3.2e-88,295.0,7.5,3.8e-88,294.7,7.5,1.1,1,0,0,1,1,1,1,Hinge connector of long tail fiber distal connector OS=Enterobacteria phage RB6 OX=69610 GN=RB6_244,TC11,TC11,A0A097J2Y8,Straboviridae,tr|A0A097J2Y8|A0A097J2Y8_BPR06,-,cluster_D81,-,4.1e-39,132.0,0.6,4.1e-39,132.0,0.6,1.8,2,0,0,2,2,1,1,Hinge connector of long tail fiber distal connector OS=Enterobacteria phage RB6 OX=69610 GN=RB6_244,D81,Enterobacteria,Enterobacteria phage RB6
73,tr|A0A097J306|A0A097J306_BPR06,-,cluster_0,-,0.0,3000.9,58.3,0.0,3000.7,58.3,1.0,1,0,0,1,1,1,1,Long tail fiber proximal subunit OS=Enterobacteria phage RB6 OX=69610 GN=RB6_242 PE=4 SV=1,TC0,TC0TC14,A0A097J306,Straboviridae,tr|A0A097J306|A0A097J306_BPR06,-,cluster_D38,-,1.9000000000000001e-119,392.0,41.5,1.2e-60,202.5,13.9,4.2,4,0,0,4,4,3,3,Long tail fiber proximal subunit OS=Enterobacteria phage RB6 OX=69610 GN=RB6_242 PE=4 SV=1,D38,Enterobacteria,Enterobacteria phage RB6
74,tr|A0A097J3J5|A0A097J3J5_9CAUD,-,cluster_0,-,3.2e-15,54.4,8.8,5.1e-15,53.8,8.8,1.2,1,0,0,1,1,1,1,Short tail fiber OS=Enterobacteria phage RB7 OX=697291 GN=RB7_156 PE=4 SV=1,TC0,TC0,A0A097J3J5,Straboviridae,tr|A0A097J3J5|A0A097J3J5_9CAUD,-,cluster_D38,-,6.7e-24,83.9,10.3,3.1e-10,39.9,1.4,4.2,3,1,1,4,4,4,3,Short tail fiber OS=Enterobacteria phage RB7 OX=697291 GN=RB7_156 PE=4 SV=1,D38,Enterobacteria,Enterobacteria phage RB7.
75,tr|A0A097J3P4|A0A097J3P4_9CAUD,-,cluster_0,-,0.0,3000.9,58.3,0.0,3000.7,58.3,1.0,1,0,0,1,1,1,1,Long tail fiber proximal subunit OS=Enterobacteria phage RB7 OX=697291 GN=RB7_242 PE=4 SV=1,TC0,TC0TC14,A0A097J3P4,Straboviridae,tr|A0A097J3P4|A0A097J3P4_9CAUD,-,cluster_D38,-,1.9000000000000001e-119,392.0,41.5,1.2e-60,202.5,13.9,4.2,4,0,0,4,4,3,3,Long tail fiber proximal subunit OS=Enterobacteria phage RB7 OX=697291 GN=RB7_242 PE=4 SV=1,D38,Enterobacteria,Enterobacteria phage RB7.
76,tr|A0A097J3T0|A0A097J3T0_9CAUD,-,cluster_11,-,3.2e-88,295.0,7.5,3.8e-88,294.7,7.5,1.1,1,0,0,1,1,1,1,Hinge connector of long tail fiber distal connector OS=Enterobacteria phage RB7 OX=697291 GN=RB7_244,TC11,TC11,A0A097J3T0,Straboviridae,tr|A0A097J3T0|A0A097J3T0_9CAUD,-,cluster_D81,-,4.1e-39,132.0,0.6,4.1e-39,132.0,0.6,1.8,2,0,0,2,2,1,1,Hinge connector of long tail fiber distal connector OS=Enterobacteria phage RB7 OX=697291 GN=RB7_244,D81,Enterobacteria,Enterobacteria phage RB7.
77,tr|A0A097J470|A0A097J470_BPR09,-,cluster_0,-,3.2e-15,54.4,8.8,5.1e-15,53.8,8.8,1.2,1,0,0,1,1,1,1,Short tail fiber OS=Enterobacteria phage RB9 OX=69612 GN=RB9_156 PE=4 SV=1,TC0,TC0,A0A097J470,Straboviridae,tr|A0A097J470|A0A097J470_BPR09,-,cluster_D38,-,6.7e-24,83.9,10.3,3.1e-10,39.9,1.4,4.2,3,1,1,4,4,4,3,Short tail fiber OS=Enterobacteria phage RB9 OX=69612 GN=RB9_156 PE=4 SV=1,D38,Enterobacteria,Enterobacteria phage RB9
78,tr|A0A097J4G9|A0A097J4G9_BPR09,-,cluster_11,-,3.2e-88,295.0,7.5,3.8e-88,294.7,7.5,1.1,1,0,0,1,1,1,1,Hinge connector of long tail fiber distal connector OS=Enterobacteria phage RB9 OX=69612 GN=RB9_244,TC11,TC11,A0A097J4G9,Straboviridae,tr|A0A097J4G9|A0A097J4G9_BPR09,-,cluster_D81,-,4.1e-39,132.0,0.6,4.1e-39,132.0,0.6,1.8,2,0,0,2,2,1,1,Hinge connector of long tail fiber distal connector OS=Enterobacteria phage RB9 OX=69612 GN=RB9_244,D81,Enterobacteria,Enterobacteria phage RB9
79,tr|A0A097J4K6|A0A097J4K6_BPR09,-,cluster_0,-,0.0,3000.9,58.3,0.0,3000.7,58.3,1.0,1,0,0,1,1,1,1,Long tail fiber proximal subunit OS=Enterobacteria phage RB9 OX=69612 GN=RB9_242 PE=4 SV=1,TC0,TC0TC14,A0A097J4K6,Straboviridae,tr|A0A097J4K6|A0A097J4K6_BPR09,-,cluster_D38,-,1.9000000000000001e-119,392.0,41.5,1.2e-60,202.5,13.9,4.2,4,0,0,4,4,3,3,Long tail fiber proximal subunit OS=Enterobacteria phage RB9 OX=69612 GN=RB9_242 PE=4 SV=1,D38,Enterobacteria,Enterobacteria phage RB9
80,tr|A0A097J4Z9|A0A097J4Z9_BPR10,-,cluster_0,-,3.2e-15,54.4,8.8,5.1e-15,53.8,8.8,1.2,1,0,0,1,1,1,1,Short tail fiber OS=Enterobacteria phage RB10 OX=69608 GN=RB10_157 PE=4 SV=1,TC0,TC0,A0A097J4Z9,Straboviridae,tr|A0A097J4Z9|A0A097J4Z9_BPR10,-,cluster_D38,-,6.7e-24,83.9,10.3,3.1e-10,39.9,1.4,4.2,3,1,1,4,4,4,3,Short tail fiber OS=Enterobacteria phage RB10 OX=69608 GN=RB10_157 PE=4 SV=1,D38,Enterobacteria,Enterobacteria phage RB10
81,tr|A0A097J587|A0A097J587_BPR10,-,cluster_0,-,0.0,3000.9,58.3,0.0,3000.7,58.3,1.0,1,0,0,1,1,1,1,Long tail fiber proximal subunit OS=Enterobacteria phage RB10 OX=69608 GN=RB10_243 PE=4 SV=1,TC0,TC0TC14,A0A097J587,Straboviridae,tr|A0A097J587|A0A097J587_BPR10,-,cluster_D38,-,1.9000000000000001e-119,392.0,41.5,1.2e-60,202.5,13.9,4.2,4,0,0,4,4,3,3,Long tail fiber proximal subunit OS=Enterobacteria phage RB10 OX=69608 GN=RB10_243 PE=4 SV=1,D38,Enterobacteria,Enterobacteria phage RB10
82,tr|A0A097J5B5|A0A097J5B5_BPR10,-,cluster_11,-,3.2e-88,295.0,7.5,3.8e-88,294.7,7.5,1.1,1,0,0,1,1,1,1,Hinge connector of long tail fiber distal connector OS=Enterobacteria phage RB10 OX=69608 GN=RB10_24,TC11,TC11,A0A097J5B5,Straboviridae,tr|A0A097J5B5|A0A097J5B5_BPR10,-,cluster_D81,-,4.1e-39,132.0,0.6,4.1e-39,132.0,0.6,1.8,2,0,0,2,2,1,1,Hinge connector of long tail fiber distal connector OS=Enterobacteria phage RB10 OX=69608 GN=RB10_24,D81,Enterobacteria,Enterobacteria phage RB10
83,tr|A0A097J5T4|A0A097J5T4_BPR27,-,cluster_0,-,1.1e-14,52.7,8.4,1.7e-14,52.0,8.4,1.2,1,0,0,1,1,1,1,Short tail fiber OS=Enterobacteria phage RB27 OX=69609 GN=RB27_158 PE=4 SV=1,TC0,TC0,A0A097J5T4,Straboviridae,tr|A0A097J5T4|A0A097J5T4_BPR27,-,cluster_D38,-,7.499999999999999e-24,83.8,8.3,1.5e-10,40.9,0.5,3.9,3,1,0,3,3,3,3,Short tail fiber OS=Enterobacteria phage RB27 OX=69609 GN=RB27_158 PE=4 SV=1,D38,Enterobacteria,Enterobacteria phage RB27
